topic,review
There are flys,There were flys when I had deserts course. They did offer to change seat for my but it was already my last course
High Tea 10 Scotts,A lovely ambience. Good food. Enjoyed the high tea. There was good balance of savoury and sweet dishes
Enjoyable and filling,"Met up with my girlfriends finally as COVID restrictions eased. Reservation was at 12 and we did not expect the tea to be filling but it was. We could chose two types of beverages during the tea, as well as orange or pineapple juice. The food was non refillable and ranged from savoury to sweet (included ice cream as well!). As each daintily presented batch of offerings came and got consumed, we were quite full by the time the desserts came and two of us have hearty appetites! Parking was unavailable as the hotel was undergoing renovations but redeemable by Hyatt if one parked at Marriott."
Excellent service,Worth every penny. Wish we had more time to enjoy the food as well as the company. Couldn’t be helped I suppose because of the restrictions.
Good service and ambience but dessert was average,"Went to 10 Scott’s upon reading many good reviews. Service was good and ambience were pleasant for gathering. Savory pastries were palatable and well presented, however dessert were average. My first and last visit."
Surroundings / Food / Services,"When we arrived, the tables are not yet ready and this is ok, but we are assigned to a sofa seat area where is super noisy and everyone seems to be shouting.

We requested to change to another seat but no point.

The serving of food is slow as well and most of the time we need to request to top up our drinks and send out food.

Overall is really bad this time (First time experience was good, which is why i choose to go for another)"
Not the same old 10 Scotts anymore!,"10 Scotts used to be one of our family's favourite high tea go to places but today's visit is a great disappointment! While I fully understand we are in the midst of pandemic and we can't do ""self service buffet"" like we did pre covic but the current set menu is curated with limited items but without price reduction at $58++ per adult and restricted to only 1 piece per item (comes in mini size too!!!).  The food was mediocre and we do are not allowed to order again for the food item we like. There are other hotels which allow us to pick and choose the items we like in ""ala carte buffet style"" so I do not see why 10 Scott is not able to offer the same service.   I ordered Americano and mocha and both coffee were not aromatic and tasted like water. Oh and the place is really understaffed, we had to wait for so long for both the food and drinks to be served!  Honestly I do not mind paying $58++ per person but at least this has to be justifiable! What I got today in totally not worth the money and we did not enjoy our afternoon tea and we will not return unless there is improvement in the food quality, quantity (at least let us have repeat order for items we like) and service!!  The management should really look into immediate improvement before losing its shine in this competitive food arena."
High tea,"The worst main course I ever had. I been visiting Grand Hyatt hotel multiple time and always Service excellent. When we asked for more food because it’s so ridiculous and the reply is not enough food for extra portion. This is what I heard from hotel have not enough food for my first time in my life.
Overall I still enjoy and service stuff are so super friendly."
Excellent....but Covid-19 Affects Us All,"The Hyatt's 10 Scotts are always excellent, full marks all around.

But the afternoon tea has been affected by Covid-19. Gone are the sumptuous cakes, chilled & shucked oysters, and fabulous salad selection. All of these are gone with good reason. The Tea is given to you, your choice from a menu of plated select items - all are also great, but what always sparked my joy were the cake selection, fresh loaves of bread, oysters on ice, and the salads. It is my sincerest hope that we can go back to those times."
A Great Place to celebrate a friend's birthday!,"It's a great place to bring your friends especially to celebrate their birthdays with an excellent environment and staff service that's attentive, polite and it never fails to bring a smile on the face of my (birthday) friend/s when the surprise birthday cake is brought to her/him! Thanks for making it special for them birthday gals & guys!!!"
The best high tea quality and Excellent service,They know what they doing. Every dishes created from great food knowledge. They did not use cheap product to mark up the price. Service quality is top notxh
Fabulous - especially Logan!,"While form is temporary, class is permanent and the Hyatt has always been all class - especially this bar which has become a firm favourite. Happy hour is particularly good with sumptuous cocktails and a proper pour of champagne at very reasonable prices. While they don't serve Perrrier Jouet any more, they do serve a decent drop and the service is excellent.

Nothing is too much trouble and Logan was particularly excellent on our last visit - we were celebrating our 23rd Wedding anniversary and he was just brilliant.

The food is excellent, and the atmosphere just right - so gather a group of friends and get yourself down to 10 On Scott's for Happy Hour."
"Amazing food, great value for money","One of the best high tea experiences in Singapore in a cozy living room ambience! Quality starters, good selection of drinks, generous portions. Only wished there was more dessert variety!"
10Scotts,"Tea was great, staff at 10 Scotts very attentive and helpful. However, they did not have my reservation in their system."
Death sentence last order,"The very very decadent and luxurious birthday high tea at my favourite to-go-to posh lounge. If I was on death row and I could order my last wish meal, I would transport the entire 10 Scotts over. Covid times hanky-waved the buffet goodbye. Now you get 4 courses plus unlimited drinks. We gave the oysters a miss and opted for ocean-sized tiger prawns. Succulent, fresh and juicy, the flavours dance around your playground taste buds. Salmon caviar is so good Putin must be salmon-orange with envy. It’s super rich with salmon saltiness. Salad was sauced right. Barramundi was ingeniously rounded up and rounded off in good taste. The sweet highlight were the Ying yang flower pot-esque chocolate and vanilla ice cream. Tart of the day with berries doused with generous sexy raspberry and vanilla sauce. Wow wow wow! If you thought teas were boring, pot the gold moscato oolong which our server swore by. The gold shimmering specks dance in that gold tea jacuzzi of grape and rosehip flavours. It’s hypnotically beautiful to stare at. I had a surprise chocolate cake which is the ultimate apex of an elegant, classic decadent treat. No one, but me, should have a birthday treat this regal."
Lovely high tea for two!,"Love that the quality of food is always improving! Want to say thank you to Rhea as she was so very wonderful and went the extra mile in terms of service. <3

Love the new sandwich and happy to see oysters are back on the menu! The oysters were so fresh! The tart was very beautiful. The ice cream was light and refreshing! The plating here is always beautiful and it is a great place to go to impress friends!

-R"
"Great place! As a regular, I'm totally puzzled by the negative reviews!","I go there on average a few times a week and my experience (and that of my friends) has been consistently positive - can't even recall a single ""off"" day!

The staff is lovely and attentive and the drinks and food are top quality and well priced.

Thank you 10 on Scotts team for your hard work and positive spirit :)

Will continue to be back again and again!"
