topic,review
Fine dining,The food and service is excellent! Highly recommended. The current lunch promotion of 5 dishes for S$25+ per adult and S$15+ is super and my kids love the food too! We have been back a number of times since!
Awesome Indian cuisine,"Went there on a sunny Saturday afternoon as I was craving for Indian cuisine. This is not my first time at Ras and I am amazed at how the food can be so consistent over the years (first visit was in 2015/2016). Service was exceptional as well and I definitely felt well served.

Ordered 3 dishes - was about $120 but it is definitely worthwhile for the food, ambience, and quality of service. Highly recommend for everyone to go."
Authentic Indian cuisine,"The place is located in the Heart of singapore i.e. Clarke Quay/Boat Quay. This is the Party Hub or the go to Night life where people of all ages gather for a Stroll and Enjoying. The Menu is a Good mix of VEG and NON-VEG. It also has drinks on the menu for those who wish to have .
Would reccomend But its heavy on your pocket would term it as expensive ."
Indian Deliciousness,"We have visited RAS ESSENCE OF INDIA on many of our trips to Singapore.
The food is delicious. Serves are generous. The staff are fabulous, ready to welcome you and have a chat.
The beer is cold and the mango lassi delicious. The view over the river at Clarke Quay provides a nice backdrop. The cool breeze over the river provides a welcome relief."
First rate,Stopped for an impromptu dinner last night at Ras. What a find! The food was top quality with excellent spicing and immaculate service. Nothing wS too much trouble. There is a wonderful vibe in the area with live music and a happy atmosphere . Clarke Quay is an must one a visit to Singapore and you must find the Ras restaurant if you appreciate highly skilled cooking from northern India.
Great food,"We come with my friend,
We get good food, and good service.
This is a great restaurant.
..........
Will come again next time !!!"
Authentic indian food,Very good authentic indian food. Readonably priced but that is not the highlight of the place..the highlight of the place is its authentic taste.
Superb food. Very good service. Worth a visit for everyone!,"Very good food, well cooked meat, great breads and a memorable experience on a riverfront in Singapore amidst over priced, more often than not, average resturants. Worth a visit and caters to the Indian and international palate."
Delicious Indian cuisine in Singapore.,"After three days in Singapore, and having tried Turkish and Singapore food, our craving for Indian food had climbed a few notches. That's when, by chance, we came across 'Ras, the Essence of India.' To begin with, the ambience of the neat and tidy restaurant by the riverside was great (we sat outdoors although there is provision to sit indoors too); the staff were courteous and served us with a smile. The preparations: Dal Makhani, Paneer and an assortment of breads (Pudina Paratha, Tandoori Roti and Butter Nan) tasted like any of the best restaurants in Delhi. We did not miss 'Home Food' at all. So delicious were the preparations that we reordered some breads and ate to our heart's content... nay, overate. Delicious indeed––the very thought of that dinner is mouth watering for us. Would strongly recommend to visitors to Singapore with a liking for Indian food. By choice we had ordered vegetarian food although non-vegetarian food was also available."
Friendly Waiter (Raj),The food was really good and so does the customer service. Special thanks to raj who took the order and taken good care throughout the dinner. Recommended.
Relaxing Indian by the river,"Visited on 29 December, friendly greeting, arranged a table by the water after waiting just a few minutes. Food was good, the usual choice of dishes with service to match. Recommend for both couples and families."
Racist attitude,Totally disappointing experience. Seems like restuarant doesn't want to serve brown skin people. Went there with family. staff says give me 2 mins I will get that (a specific) table ready. The manager decides to give the table to a white skin group totally ignoring the commitment to us. What food quality and service can when expect from a Racist Restaurant! Go at your own risk
Good Food And service Went,"Good Food And service
Went for dinner and the food was good. Enjoyed the view and fresh winds. Good for vegetarian as well"
Very nice dinner on Christmas Eve,"Very nice dinner on Christmas Eve with my wife. We booked in advance, table was ready on time and we were witted next to the river as I was asking for in the reservation. Waiter helped us very friendly with the order and gave some real good recommendations! Great service, great food, perfect evening! Thanks for all!"
Great option for tasty Indian,Great option for tasty Indian food with friendly staff and good happy hour cocktails. The spice is just right and the location is very pleasant on the river watching the world go by.
Delicious,"4 of us had dinner here, ordered naan, mutton, chicken, prawns and spinach with cheese, dont exactly remember the names of the dishes, but everything was delicious, also had a pint of beer! Highly recommended!"
Good location,"The location of the restaurant is really good, close to the water. The staff is really polite and the food is good. Enjoyed my time here and you can take a walk around Clarke Quay before/after the meal. Going to this place again during future travels."
Dinner,Good location on Clarke Quay. The food was terrible and very pricey. One naan was $7 Singapore dollars.....outrageous! Never again.
"Excellent food and staff, but not cheap","Excellent experience and well situated by the river, good selection, very fresh and ample drinks choice. Staff make the place and they couldn’t be more efficient. Yes it doesn’t come cheap, but you know this before you order."
"Good Food, good service...","The food that we ordered was really nice...Sizzling Tandoori Prawns were fresh & very tasty...Butter chicken was really tasty...the location is right by the river. The restaurant manager Ajeesh was really courteous & helpful.
Only downside is its quite expensive."
Holidays with family,Best place to sit and have a nice view of river. Very polite staff and of helping. Have a good test of Indian food when you are in Singapore.
"Great Indian Food, overlooking the river","It is fantastic ambiance at river valley road, and it is great Indian food. During my singapore visit, I was not very keen to try the Indian food, but my other friends dragged me, and I confess the food was very delicious. We had a great time, great meal. A must try, if you are looking for Indian Food."
POOR EXPERIENCE TONIGHT,"Poor. Was expecting so much more from this restaurant given the other reviews. Not a happy customer I’m afraid.

Would not recommend. Lots of other restaurants to try in the area."
Good food but very expensive,"We just had dinner at RAS. The dishes tasted good although the lamb korma tasted sweet and more like beef rather than lamb. However, the prices were ridiculously expensive. Sadly, we will not go return again."
Good food but very pricy,"We had samosas and tandoori chicken as starters. Both were ok but not outstanding.
Our main dishes were a butter chicken and a lamb curry - both were certainly outstanding !!!
The portions were pretty large. The restaurant is located bythe river and offers a very nice atmosphere. The staff was very friendly, fast and efficient.
Compared to other Indian restaurants we found the prices being high. At boat quay prices are cheaper."
Good Mojito bye 1 get one,The Mojito was good and the sitting area at the sea side is good. The white vine sangria? I can make it better. The fresh Tiger prawns(starter) with the Indian spice was really good.
Beautiful Restaurant with great food and service.,"We had dinner on 23/9/19. The restaurant was full however the staff made up a table for us and once a larger table became available they asked if we would like to move and we did. The atmosphere was lovely and we thoroughly enjoyed our food. The staff were attentive and helpful, especially our server Ajeesh.
The location is great and we will return for dinner again next time we are in Singapore."
