topic,review
Very Disappointed,"For Dinner buffet @$99++ with limited selections, coffee and tea should be included. This would probably be my last visit after 10 years."
Outstanding dinner experience in Basilico 💕,"Great food ,fantastic chef Valerio for the best risotto and great quality service for Nisa and Nae .People there are so cordial & hospitable and also for the drink server VJ for having profound knowledge of drinks."
Fantastic Experience with my Family,"The food was excellent , a lot of variety of cheeses ,Thanks to chef Valerio ‍for the risotto it is really the best risotto in town and you must really try that one . And for the staff’s they are so friendly , they take care of us and it feels like HOME . The rumours are true that BASILICO is the best restaurant in town ❤️"
Stellar occasion,"It was a great evening at Basilico Conrad Singapore with our family. The food was fantastic and the ambience was inviting.

Will also need to take pause and commend their waiter Vijay on his attentive and comprehensive service the whole evening, ensuring plates were removed and glasses filled with regularity.

Will definitely recommend a dining experience here."
Amazing buffet,"Great food, amazing service, and massive selections. The cheese room and desserts are definitely a highlight! Thank you to Ananthan and Vijay for the great service and recommendation."
Wonderful lunch gathering with friends,"Had our lunch buffet and the food was amazing. If you love cheese and beef, this is the place for you. Beef lasagna is good. Great selection of cheese.

Service crew Jovis is attentive and gives good recommendations."
Spread Service Staff,Always enjoyed having a meal here with the delicious spread and friendly staff who provide one of the best services around. A recommended Italian restaurant with authentic Italian flavor. Will be back again for sure.
Bad value for money,"Went because of Amex platinum card 1-for-1 deal but it turns out that it has been discontinued since the hotel changed to Conrad management less than a week ago. Buffet was also less attractive than during the festive period, at essenrially double the price."
Great Italian cuisine n excellent service by staff. A pure Italian Buffet that I think is the one in town.,Impressive cheese room with many assorted cheese . desserts are amazing n the Italian spread lovely. Vijay great staff !
"Fantastic freshness and spread of food, nearly completely marred by backend customer service","Wife and I queued to be let in at the start of dining time. Frontline couldn't find my reservation because Basilico had apparently sent an email for prepayment to guarantee the booking. I received no such email, nor any calls before reservation date that I (supposedly) have an email to read.

An ethnic Chinese manager (regrettably I didn't note his name) managed to arrange a table for us, but not before a whole 30 minutes of the dining starting time has lapsed.

The food on offer was fantastic, but we were nearly made to consider another place for lunch before service recovery. Someone on the backend needs to be disciplined for not doing their job properly and nearly costing us our reservation, during a festive season to boot. Upon checking my email account after the meal, there was indeed no such email sent out. I'd have been happy to make a prepayment, and my only issue was that I was nearly turned away for a mistake on the part of the restaurant. Food quality, spread, and service recovery saved our visit."
Horrible and Terrible,"Book a table for Xmas day. Restaurant cancel my book without informing me.
Only found out about the cancellation when I double check my booking via the local booking apps.

Call the hotel restaurant only got an email reply that said pre payment dateline over. Don’t bother to call back.

I never get an email or call from the restaurant asking for payment.

I guest when restaurants is filling book they can very disregarded any other customers."
