topic,review
My darling hubby's birthday 🎂,Such wonderful and attentive service.. thank you! They even gave us a complimentary lil mud cake. 😊 thanks 😊 😘
Amazing Experience!,"Mr. Stork was a little hard to find at first, but once we got up to the roof it was an amazing experience! The staff was really nice, we got seated at a table for two with a great view over the city. Mike, our waiter, was lovely! He even told us some fun facts about the cocktails (which tasted amazing btw.). All in all a great experience and definitely worth the money!!"
Lovely experience,"Amazing service by the staffs and signature cocktails and lovely views .A must visit place in Singapore. Nice smoking area with garden at the back ,, very relaxing ."
Fabulous,"Fantastic 360 panoramic views across Singapore, extremely helpful staff and best cocktails I've tasted... Mike, Gogul and their team were rightly proud of the roof top bar. This place is CARD ONLY, be warned!!! However, they still managed to serve us, despite our cash situation- we hadn't read that info before we got there. This place is seriously worth a visit, menu looks very good too, although we didn't try anything. Thank you for giving us a truly memorable last night in Singapore."
Birthday celebration,Great ambience for celebration and fantastic service from the staff! Shelter might be insufficient for heavy rain.
Best Singapore sling,"Forget Raffles and head to Mr Stork, we went up there very last minute and were blown away by the view. The Singapore slings aren’t on their menu but we had a friend staying and needed to give them the full Singapore experience so asked the staff if they could make a sling for us and Mike and his team made the best Singapore sling we’ve ever had. Delicious snacks and a beautiful sunset, highly recommend!"
Special Date,Hi I would like to thank Mr Stork for the amazing hospitality. Especially Mr Jack who ensured that we had a memorable date together.
Unforgettable visit,"Visited Mr Stork while in Singapore, visiting from NYC. Started to rain a bit, but Mike saw it coming and prepared a covered area for us at the bar. He and Gogul made sure we stayed dry and comfortable, and Gogul mixes amazing drinks. Their attention surpassed what we experience in the states, and we’ll always remember our time here, and the views!"
Mr. Stork Rooftop Bar,"My husband and I came to Mr. Stork and had the best time. Beautiful city views, excellent cocktails, and delicious food. Mike and his team went above and beyond to make sure our night was special. Couldn’t recommend it more!"
Mr Jack @ Mr Stoke,"We all know that year end in Singapore is a rainy season…when we arrived the sky was grey and the wind was blowing furiously, despite the uncertainly ahead, we had an amazing time here at Mr Stoke and Jack made all the difference…from his friendly service, humor that he will help pray that the rain will not bestow upon us. It worked!! Great service these days are hard to come by. Mr Stoke is a gem, so is Jack. The house red NZ Pinot noir was a good choice and chefs selections are great value if you want a variety of taste. My booking was 7pm however they let me in at 6pm to walk around. The $200 min spend for the trapeze tent booking let’s u stay till the place close at midnight."
"Lovely view, great service","Lovely place to bring guests and have drinks. Our servicer, Jack, provides such great service. He made our experience there even nicer! Thanks Jack!"
Fabulous views & Fabulous Service,"We came here for the views and it did not disappoint. Carlo looked after us so well, even organising a brolly during a rain interlude whilst taking photos. Super cocktails and most importantly- friendly service. We will be back!"
Food and Drinks,"Great view, great food and drinks. Service was excellent. Especially the waiter named Carlos. It was a really excellent drinking session"
Nice rooftop view but food is just 'meh',The city view is great but food option is limited and mostly is snacks bite kind of food. Drinks menu is more choices. The place is not for dinner. The food taste average and overpriced!
"Great View, Wonderful Service",Great ambience and 360 view of the Singapore skyline. Special mention to service staff Jack who graciously went out of his way to make us comfortable and attend to our needs!
Anniversary,Very good ambience and splendid view. Service by carlo and team were great and we thoroughly enjoyed our anniversary here.
Open air and amazing cocktails!,"Amazing cocktails... the freshness and flavours were excellent and nothing we have tasted in Singapore. The local flavours and cocktails I think has to be highlight. Siam Fling and Amrita are both highly recommended.

The ambience is nice and breezy. The open air rooftop but with no loud music is a welcome change.

Mike was kind enough to give a complimentary cake for anniversary."
Nice amnience,"Cozy and chill ambience, excellent services especially the team leader his name is Mike. Have a wonderful anniversary night over here, And today we’re quite lucky, weather is good n cold as well."
Great experience as usual!,Nice drinks and service with a great view. The waiter Jack was very attentive and helpful for sure! Highly recommended!
Great service and ambience,"My hubby and I enjoyed the bar treats and the drinks were amazing!!! The service was great, especially Mr Mike who was so friendly and accommodating. And super sweet on sending us the cake. Will definitely revisit this place. P.s: the view is great"
What a fantastic day,Always I never regret to bring my guest! Especially tonight I had great time with my guests because of great support Call the name Jack! He will be with you
Brilliant night,Had a sensational evening at Mr Stork. Fairly unique view looking back across the bay and padang towards the CBD. Mike who took care of us was an absolute delight. Highly recommend!
