topic,review
Impressive plating and superb quality of food,"I thought the restaurant has an interesting theme and decided to bring my family to try out.
Great choice. Food was as delicious as it was visually to look at. Plating of the dishes were top notch.
Service was great too. We were seated at the end of the restaurant, but we were not neglected at all.
To our surprise, we were treated to a small dessert (very yummy) and a small can of Asahi beer.
The only downside is that space was small.
But it’s like sitting in Economy class but fed First class food.
Very enjoyable dinner. We will definitely return."
First class ticket to Japan,Miniscule Sushi Airways is your first-class ticket to Japan seafood freshness direct. I’ve always loved this spot. Premium sashimi platter celebrates seafood fresh - fish is skilfully sliced and gorgeously presented on a bed of ice. It’s almost as if you’ve fished them straight out of the sea. Live sea urchin is the star of this neat ensemble. Lobster is charcoal-grilled with the smoky flavours sliding off the tender succulent flesh. Trip to Japan? Take off now.
Very satisfying visit to Sushi Airways,"Customer Service is top notch! We had a wonderful time at the cozy corner of 5 seats. Food is also well prepared, well presented and definitely with excellent quality, especially the A5 grade steak. I recommend people to go and experience the airplane dining style Japanese restaurant. Thanks for the great service and the free birthday slice cake!"
Top Sushi Restrautant in Singapore,"After a busy morning doing house chores, time to bring honey out for a good short flight to Japan…

Flight - Suishi Airway
Destination - Japan
Departure time - 1230hrs
Estimate flight time - 2hrs

Having a good meal on flight
- Sashimi Moriawase
- Assorted Sushi Platter
- Smoked Wagyu Beef
- Dassai Junmai Daiginjyo Sake
- Matcha Cake
- Triple Crunchy Chocolate Cake
- Complimentary Honey Dew + Cheese Cake + 2 can Asahi

We r serve by flight chief attendance “Ms Mei” a young, cheerful and lovely lady

Cosy environment, warm and friendly staffs, great dishes"
Patronize twice and will go again,"Food is fresh, presentation is awesome, portion is good and service, amazing. Highly recommend this place Please book, the restaurant is small , book in advance to avoid diaspora or long wait"
Friends meeting :),"Amazing moment, good food and good service ! Recommendation to visit for couples night :) Ms. May took amazing care of us."
Food,Such a good place to dine in..nice food nice service..the waitress was talkative and friendly and the chefs was good in skill..keep it up and will bring more friends to come often..
Interesting theme restaurant with excellent food and service !,"Excellent food quality and service at Sushi Airways last night.

Restaurant ambience - Interesting concept restaurant and greatly appreciate the corner private booth table. Able to see the Sushi Airways signboard from the window of the corner booth.

Food - Restaurant Manager Henry recommended several nice dishes which my best friend and I thoroughly enjoyed. Food presentation was excellent. Love the grilled lobster and the double salmon roll with crispy salmon skin, ebi maki (deep fried prawns with snow crab sushi roll), wagyu beef melts In the mouth and the grilled sea bream was very fresh. Dessert was yuzu ice cream which was refreshing!

Greatly appreciate thecomplimentary cheesecake and Asahi mini beers!"
Birthday celebration,"Disappointed. Was there on 10 September 2022 to celebrate birthday with husband, spend more than 200sgd for 2 pax with complimentary of a slice of cake instead of sushi cake. Called was made on 28 July 2022 at 1240pm to Sushi Airways restaurant, enquire with the term and condition of the sushi cake as for birthday celebration and asked them whether I need to book early for the food/ cake etc… that’s why I called early .The operator told me no need to do booking, can order right away when we at the restaurant. I was shocked when a slice cake came when I expected a sushi cake ( the reason I chosen this restaurant because the birthday cake looks special but at the end never get to taste it ). Really disappointing. The staff on board told me that I cannot write birthday celebration, must write specifically ‘request for sushi cake’, hey man, how do I know when no staff is telling me to do so when I called. What was told is I can order when Im on board.
Such a disappointment"
Food is nice but the service must improve.,"Today I went with my wife to have dinner there ,the waitress is talking to my wife, and the manager is very rude, he use his hand to poke my wife shoulder below hand and poke at least 3 times, I was shocked, I ask him why you poke my wife?He still say no ,he said he calling the waitress, than I ask him got my wife problem, why you poke my wife hand. I think he have some illness.i am so sad hope that the boss can go and see the cctv thanks."
