topic,review
CNY Celebrations 2023,"Alley on 25 is tops in my list for International Buffet with wide selections to whet everyone’s appetite. It’s really a food galore and free flow of soft drinks, coffee and tea.

We were privileged to have Razif Shah to attend to our needs that leaves us full and satiated. Always ready to offer a suggestion and ensuring we had a good start for the Lunar Rabbit New Year. Kudos to him and the rest of the staff in attendance .

We are ready to hop into the Rabbit year with hopes and zeal ."
Amazing service,"My family of 8 stayed for 11 nights at the Andaz and had the pleasure of eating breakfast each morning at Alley on 25,the service and quality of food is exemplary.
Kasthuri and Thiruna organised the same table for us each morning which was done without prompting,simply awesome.
Each morning we were met by the staff with such warmth and a welcoming attitude it made our stay so pleasant."
Dinner at Alley on 25,We had a great time! DFood was delicious and Harmon who served us was really nice and helpful. Definitely recommend
Alley on 25,Nice ambience and very attentive service staff. Variety of food was a tad limited. Would be better if they could expand the variety.
Good Ambience,"Food is great and ambience is great. Romantic lighting which was what i liked since i'm light sensitive. A minor detail is perhaps the music can be a tad bit softer, especially for songs which were more upbeat."
Best hotel ever !!,Good breakfast spread! Wonderful service from the team especially Othman and Razif! Andaz Singapore has always been my preferred hotel!!
Memorable Dinner Experience,The ambience and food experience were great for us. We ordered some Asian cusines for sharing and we thoroughly enjoyed ourselves.
Great service and good variety of food,Had a really great time with my partner on Christmas Eve. The spread (across 3 sections) was large but did not compromise the quality of the food. The wait staff were incredibly attentive as well without being invasive.
2nd visit and looking forward to more visits,"Like how the dining time is catered for a ""lazy"" brunch crowd. There's more than enough time to enjoy the buffet spread from 12 to 2.30pm. Love the idea of also getting to select a main to prepared upon ordering.

Service was top grade. Every staff was attentive and was proactive to offer something. One of the best in SG so far.

Adding on to the location and ambience, this has to be the top choice for a weekend brunch buffet."
Very Nice New Year Eve Dinner,"Came with my family to celebrate the end of 2022! Great food, Great Staff and Great Experience. One of the places I will definitely recommend to people looking for a great dining experience."
