topic,review
Terrible smell and poor service.,"Terrible experience with this resto

There was a toilet smell throughout the restaurant today. The staff said something is wrong with the exhaust.

It is still cny festive and we ordered the set course for 4 people. The staff seem to rush us 4 dishes came all at once and not one by one . The table was full of food and we felt rushed. For a expensive lunch. We expected it one plate by another . The first dish they served was actually fried prawn as starters

The fish was given in solo plates. One fish was 50% of the other

When we were given the bill. Turns out the staff gave us the wrong menu and asked us to pay extra 100. They ogfered us a 50 dollars viucher but i didnt want to go back. After aome dialogue exchang they agreed to give it back based on what we ordered. But it was a bad feeling.

A very unfortunate dining experience."
Good quality dim sum!,"We had dim sum lunch to celebrate for 2 of our ladies' birthdays. Food is good and tasty. I had reserved a table for 7 but was given a table for 10 instead. The server managed to exchange a smaller table for us so that we can sit closer and eat happily. The signature popiah took slightly longer time to be served but upon a few times of chasing, they managed to rush it out for us. The service was good as none of the servers show any attitudes for all our troublesome requests eg. more chilli, refilling of tea, changing to smaller table etc. They did not chase or asked us to leave even the dim sum lunchtime had ended. A very enjoyable place for dim sum!"
Don't understand to hype,"Nothing lived up to expectation from other reviews. Service was unfriendly, very slow and condescending and the food bland and uninteresting."
something new,"tried this place because saw a show on television, and it seemed pretty interesting. when we came, the suggested food at the event was already finished. so we replace it with something else, the taste is good, it's just that the restaurant is too busy, so it's very full. we are not comfortable with this situation."
Mixed feelings,"The sweet sour pork, roast duck, yulan chicken, braised lamb were tasty. The steam soon hock was so so. Steam prawns not bad. Double boiled chicken soup ok but not great. Too many flies in the restaurant. Understaffed but they really tried their best."
Can be Improved,"Went to Spring Court Restaurant after many years since they were last in River Valley.
However, the following are what we feel should be righted:

1. The stench that smells like sewage when you entered the restaurant. It permeates the whole restaurant even at our table which was right at the far end from the fish tank. When we asked the serving staff where the smell is coming from, we were told it was from the mouldy air con system! Imagine breathing in mould while dining in the restaurant.

2. Yes, the common complaint about the poor service standard is true. I put on our reservation that we will need 3 highchairs for our toddlers, but no highchair was present when we were brought to our reserved big table. When asked, they brought the highchairs to us, and walked away without helping to arrange it around the table. We were made to put away the chairs to a corner to create space for the highchairs as no wait staff was around to help us arrange the seating.

3. The lauded yam ring was good except that the filling was half filled with canned button mushrooms. It would have been a fitting filling for the delicious yam ring if all the veggies are fresh, but unfortunately it is mostly filled with canned mushrooms.

4. They are obviously short staffed as no one came to replenish our cups with our drink during our whole lunch. But the restaurant was full on a Saturday lunch time. When we entered at 11am, we were told that we need to finish our lunch by 12.45pm.

The Pros:
1. The wait staff were polite and nice when they attended to us.

2. The food is generally well cooked. Hence, the popularity.

I think it will be another few years before I step back into Spring Court to help me forget the negative aspects of our experience there."
Christmas Eve,Took the family to Spring Court. the pig trotters dish was very good. waiters were helpful and good service. Xiao Long Bao was a disappointment. Overall will go back again and good ambience after the renovation.
Good food but expensive. Slow service,Good food . Slow service . Quite expensive not worth the money . The ambience of the place if quite nice .
Very pleasant experience.,Will definitely revisit again. Thumbs up to crew attentiveness and excellent service despite restaurant was packed and busy.
Clay pot chilli crab was awful,"The waiter persuaded me to order the clay pot chilli crab although it was not my intention to eat crabs that night. We paid $117 for one crab. However, the soft and soggy crab meat that is stuck to the shells is the worst I have ever eaten. The crab was not fresh and the meat could not be lifted from the shells because it was stuck to the shells. Not worth the amount we paid for."
